"","id","pop"
"3879","SC_GMMAN5482283","GWD"
"3880","SC_GMMAN5482291","GWD"
"3881","SC_GMMAN5482299","GWD"
"3882","SC_GMMAN5482307","GWD"
"3883","SC_GMMAN5482315","GWD"
"3884","SC_GMMAN5482323","GWD"
"3885","SC_GMMAN5482260","GWD"
"3886","SC_GMMAN5482268","GWD"
"3887","SC_GMMAN5482276","GWD"
"3888","SC_GMMAN5482284","GWD"
"3889","SC_GMMAN5482292","GWD"
"3890","SC_GMMAN5482300","GWD"
"3891","SC_GMMAN5482308","GWD"
"3892","SC_GMMAN5482316","GWD"
"3893","SC_GMMAN5482324","GWD"
"3894","SC_GMMAN5482332","GWD"
"3895","SC_GMMAN5482340","GWD"
"3896","SC_GMMAN5482348","GWD"
"3897","SC_GMMAN5482285","GWD"
"3898","SC_GMMAN5482293","GWD"
"3899","SC_GMMAN5482301","GWD"
"3900","SC_GMMAN5482309","GWD"
"3901","NA18524","CHB"
"3902","NA18529","CHB"
"3903","NA18540","CHB"
"3904","NA18594","CHB"
"3905","HGDP00001",NA
"3906","HGDP00003",NA
"3907","HGDP00005",NA
"3908","HGDP00007",NA
"3909","HGDP00009",NA
"3910","HGDP00011",NA
"3911","HGDP00013",NA
"3912","HGDP00015",NA
"3913","HGDP00017",NA
"3914","HGDP00021",NA
"3915","HGDP00023",NA
"3916","HGDP00025",NA
"3917","HGDP00029",NA
"3918","HGDP00031",NA
"3919","HGDP00033",NA
"3920","HGDP00035",NA
"3921","HGDP00037",NA
"3922","HGDP00039",NA
"3923","HGDP00041",NA
"3924","HGDP00043",NA
"3925","HGDP00045",NA
"3926","HGDP00047",NA
"3927","HGDP00049",NA
"3928","HGDP00052",NA
"3929","HGDP00054",NA
"3930","HGDP00056",NA
"3931","HGDP00057",NA
"3932","HGDP00060",NA
"3933","HGDP00062",NA
"3934","HGDP00064",NA
"3935","HGDP00066",NA
"3936","HGDP00068",NA
"3937","HGDP00070",NA
"3938","HGDP00072",NA
"3939","HGDP00074",NA
"3940","HGDP00076",NA
"3941","HGDP00078",NA
"3942","HGDP00080",NA
"3943","HGDP00082",NA
"3944","HGDP00086",NA
"3945","HGDP00088",NA
"3946","HGDP00092",NA
"3947","HGDP00094",NA
"3948","HGDP00096",NA
"3949","HGDP00098",NA
"3950","HGDP00099",NA
"3951","HGDP00100",NA
"3952","HGDP00102",NA
"3953","HGDP00103",NA
"3954","HGDP00104",NA
"3955","HGDP00105",NA
"3956","HGDP00106",NA
"3957","HGDP00108",NA
"3958","HGDP00109",NA
"3959","HGDP00110",NA
"3960","HGDP00115",NA
"3961","HGDP00118",NA
"3962","HGDP00119",NA
"3963","HGDP00120",NA
"3964","HGDP00121",NA
"3965","HGDP00122",NA
"3966","HGDP00127",NA
"3967","HGDP00129",NA
"3968","HGDP00130",NA
"3969","HGDP00131",NA
"3970","HGDP00133",NA
"3971","HGDP00134",NA
"3972","HGDP00135",NA
"3973","HGDP00136",NA
"3974","HGDP00137",NA
"3975","HGDP00139",NA
"3976","HGDP00140",NA
"3977","HGDP00141",NA
"3978","HGDP00143",NA
"3979","HGDP00144",NA
"3980","HGDP00145",NA
"3981","HGDP00146",NA
"3982","HGDP00148",NA
"3983","HGDP00149",NA
"3984","HGDP00150",NA
"3985","HGDP00151",NA
"3986","HGDP00153",NA
"3987","HGDP00154",NA
"3988","HGDP00155",NA
"3989","HGDP00158",NA
"3990","HGDP00161",NA
"3991","HGDP00163",NA
"3992","HGDP00165",NA
"3993","HGDP00167",NA
"3994","HGDP00169",NA
"3995","HGDP00171",NA
"3996","HGDP00173",NA
"3997","HGDP00175",NA
"3998","HGDP00177",NA
"3999","HGDP00179",NA
"4000","HGDP00181",NA
"4001","HGDP00183",NA
"4002","HGDP00185",NA
"4003","HGDP00187",NA
"4004","HGDP00189",NA
"4005","HGDP00191",NA
"4006","HGDP00192",NA
"4007","HGDP00197",NA
"4008","HGDP00199",NA
"4009","HGDP00201",NA
"4010","HGDP00205",NA
"4011","HGDP00206",NA
"4012","HGDP00210",NA
"4013","HGDP00213",NA
"4014","HGDP00214",NA
"4015","HGDP00218",NA
"4016","HGDP00222",NA
"4017","HGDP00224",NA
"4018","HGDP00226",NA
"4019","HGDP00228",NA
"4020","HGDP00230",NA
"4021","HGDP00234",NA
"4022","HGDP00237",NA
"4023","HGDP00239",NA
"4024","HGDP00241",NA
"4025","HGDP00243",NA
"4026","HGDP00244",NA
"4027","HGDP00247",NA
"4028","HGDP00248",NA
"4029","HGDP00251",NA
"4030","HGDP00254",NA
"4031","HGDP00258",NA
"4032","HGDP00259",NA
"4033","HGDP00262",NA
"4034","HGDP00264",NA
"4035","HGDP00274",NA
"4036","HGDP00277",NA
"4037","HGDP00279",NA
"4038","HGDP00281",NA
"4039","HGDP00285",NA
"4040","HGDP00288",NA
"4041","HGDP00290",NA
"4042","HGDP00298",NA
"4043","HGDP00302",NA
"4044","HGDP00304",NA
"4045","HGDP00307",NA
"4046","HGDP00309",NA
"4047","HGDP00311",NA
"4048","HGDP00313",NA
"4049","HGDP00315",NA
"4050","HGDP00319",NA
"4051","HGDP00321",NA
"4052","HGDP00323",NA
"4053","HGDP00326",NA
"4054","HGDP00330",NA
"4055","HGDP00333",NA
"4056","HGDP00341",NA
"4057","HGDP00346",NA
"4058","HGDP00351",NA
"4059","HGDP00356",NA
"4060","HGDP00359",NA
"4061","HGDP00364",NA
"4062","HGDP00371",NA
"4063","HGDP00372",NA
"4064","HGDP00376",NA
"4065","HGDP00382",NA
"4066","HGDP00388",NA
"4067","HGDP00392",NA
"4068","HGDP00397",NA
"4069","HGDP00402",NA
"4070","HGDP00407",NA
"4071","HGDP00412",NA
"4072","HGDP00417",NA
"4073","HGDP00423",NA
"4074","HGDP00433",NA
"4075","HGDP00438",NA
"4076","HGDP00444",NA
"4077","HGDP00445",NA
"4078","HGDP00450",NA
"4079","HGDP00452",NA
"4080","HGDP00453",NA
"4081","HGDP00454",NA
"4082","HGDP00455",NA
"4083","HGDP00458",NA
"4084","HGDP00459",NA
"4085","HGDP00460",NA
"4086","HGDP00462",NA
"4087","HGDP00463",NA
"4088","HGDP00464",NA
"4089","HGDP00465",NA
"4090","HGDP00466",NA
"4091","HGDP00467",NA
"4092","HGDP00468",NA
"4093","HGDP00469",NA
"4094","HGDP00470",NA
"4095","HGDP00471",NA
"4096","HGDP00472",NA
"4097","HGDP00473",NA
"4098","HGDP00475",NA
"4099","HGDP00478",NA
"4100","HGDP00479",NA
"4101","HGDP00490",NA
"4102","HGDP00491",NA
"4103","HGDP00511",NA
"4104","HGDP00512",NA
"4105","HGDP00513",NA
"4106","HGDP00514",NA
"4107","HGDP00515",NA
"4108","HGDP00516",NA
"4109","HGDP00517",NA
"4110","HGDP00518",NA
"4111","HGDP00519",NA
"4112","HGDP00520",NA
"4113","HGDP00522",NA
"4114","HGDP00523",NA
"4115","HGDP00524",NA
"4116","HGDP00525",NA
"4117","HGDP00527",NA
"4118","HGDP00528",NA
"4119","HGDP00529",NA
"4120","HGDP00531",NA
"4121","HGDP00534",NA
"4122","HGDP00535",NA
"4123","HGDP00536",NA
"4124","HGDP00537",NA
"4125","HGDP00538",NA
"4126","HGDP00539",NA
"4127","HGDP00540",NA
"4128","HGDP00541",NA
"4129","HGDP00542",NA
"4130","HGDP00543",NA
"4131","HGDP00544",NA
"4132","HGDP00545",NA
"4133","HGDP00546",NA
"4134","HGDP00547",NA
"4135","HGDP00549",NA
"4136","HGDP00550",NA
"4137","HGDP00551",NA
"4138","HGDP00553",NA
"4139","HGDP00555",NA
"4140","HGDP00556",NA
"4141","HGDP00557",NA
"4142","HGDP00558",NA
"4143","HGDP00559",NA
"4144","HGDP00560",NA
"4145","HGDP00561",NA
"4146","HGDP00562",NA
"4147","HGDP00563",NA
"4148","HGDP00564",NA
"4149","HGDP00565",NA
"4150","HGDP00566",NA
"4151","HGDP00567",NA
"4152","HGDP00568",NA
"4153","HGDP00571",NA
"4154","HGDP00572",NA
"4155","HGDP00573",NA
"4156","HGDP00574",NA
"4157","HGDP00575",NA
"4158","HGDP00576",NA
"4159","HGDP00577",NA
"4160","HGDP00578",NA
"4161","HGDP00579",NA
"4162","HGDP00580",NA
"4163","HGDP00581",NA
"4164","HGDP00582",NA
"4165","HGDP00583",NA
"4166","HGDP00584",NA
"4167","HGDP00586",NA
"4168","HGDP00587",NA
"4169","HGDP00588",NA
"4170","HGDP00590",NA
"4171","HGDP00591",NA
"4172","HGDP00594",NA
"4173","HGDP00595",NA
"4174","HGDP00598",NA
"4175","HGDP00599",NA
"4176","HGDP00600",NA
"4177","HGDP00601",NA
"4178","HGDP00602",NA
"4179","HGDP00604",NA
"4180","HGDP00606",NA
"4181","HGDP00607",NA
"4182","HGDP00608",NA
"4183","HGDP00609",NA
"4184","HGDP00610",NA
"4185","HGDP00611",NA
"4186","HGDP00612",NA
"4187","HGDP00613",NA
"4188","HGDP00614",NA
"4189","HGDP00615",NA
"4190","HGDP00618",NA
"4191","HGDP00619",NA
"4192","HGDP00620",NA
"4193","HGDP00621",NA
"4194","HGDP00622",NA
"4195","HGDP00623",NA
"4196","HGDP00624",NA
"4197","HGDP00625",NA
"4198","HGDP00626",NA
"4199","HGDP00627",NA
"4200","HGDP00628",NA
"4201","HGDP00629",NA
"4202","HGDP00630",NA
"4203","HGDP00631",NA
"4204","HGDP00632",NA
"4205","HGDP00634",NA
"4206","HGDP00635",NA
"4207","HGDP00636",NA
"4208","HGDP00637",NA
"4209","HGDP00638",NA
"4210","HGDP00639",NA
"4211","HGDP00640",NA
"4212","HGDP00641",NA
"4213","HGDP00642",NA
"4214","HGDP00643",NA
"4215","HGDP00644",NA
"4216","HGDP00645",NA
"4217","HGDP00646",NA
"4218","HGDP00647",NA
"4219","HGDP00648",NA
"4220","HGDP00649",NA
"4221","HGDP00651",NA
"4222","HGDP00653",NA
"4223","HGDP00654",NA
"4224","HGDP00655",NA
"4225","HGDP00661",NA
"4226","HGDP00662",NA
"4227","HGDP00663",NA
"4228","HGDP00664",NA
"4229","HGDP00666",NA
"4230","HGDP00667",NA
"4231","HGDP00668",NA
"4232","HGDP00669",NA
"4233","HGDP00670",NA
"4234","HGDP00671",NA
"4235","HGDP00672",NA
"4236","HGDP00673",NA
"4237","HGDP00674",NA
"4238","HGDP00675",NA
"4239","HGDP00676",NA
"4240","HGDP00677",NA
"4241","HGDP00678",NA
"4242","HGDP00679",NA
"4243","HGDP00680",NA
"4244","HGDP00682",NA
"4245","HGDP00683",NA
"4246","HGDP00684",NA
"4247","HGDP00685",NA
"4248","HGDP00686",NA
"4249","HGDP00687",NA
"4250","HGDP00688",NA
"4251","HGDP00689",NA
"4252","HGDP00690",NA
"4253","HGDP00691",NA
"4254","HGDP00692",NA
"4255","HGDP00693",NA
"4256","HGDP00694",NA
"4257","HGDP00696",NA
"4258","HGDP00697",NA
"4259","HGDP00698",NA
"4260","HGDP00699",NA
"4261","HGDP00700",NA
"4262","HGDP00701",NA
"4263","HGDP00703",NA
"4264","HGDP00704",NA
"4265","HGDP00708",NA
"4266","HGDP00710",NA
"4267","HGDP00711",NA
"4268","HGDP00712",NA
"4269","HGDP00714",NA
"4270","HGDP00715",NA
"4271","HGDP00716",NA
"4272","HGDP00719",NA
"4273","HGDP00720",NA
"4274","HGDP00721",NA
"4275","HGDP00723",NA
"4276","HGDP00724",NA
"4277","HGDP00726",NA
"4278","HGDP00727",NA
"4279","HGDP00729",NA
"4280","HGDP00730",NA
"4281","HGDP00731",NA
"4282","HGDP00732",NA
"4283","HGDP00733",NA
"4284","HGDP00734",NA
"4285","HGDP00735",NA
"4286","HGDP00736",NA
"4287","HGDP00738",NA
"4288","HGDP00739",NA
"4289","HGDP00740",NA
"4290","HGDP00741",NA
"4291","HGDP00744",NA
"4292","HGDP00745",NA
"4293","HGDP00746",NA
"4294","HGDP00747",NA
"4295","HGDP00748",NA
"4296","HGDP00750",NA
"4297","HGDP00751",NA
"4298","HGDP00752",NA
"4299","HGDP00753",NA
"4300","HGDP00754",NA
"4301","HGDP00755",NA
"4302","HGDP00756",NA
"4303","HGDP00757",NA
"4304","HGDP00758",NA
"4305","HGDP00759",NA
"4306","HGDP00760",NA
"4307","HGDP00761",NA
"4308","HGDP00762",NA
"4309","HGDP00763",NA
"4310","HGDP00764",NA
"4311","HGDP00765",NA
"4312","HGDP00766",NA
"4313","HGDP00767",NA
"4314","HGDP00768",NA
"4315","HGDP00769",NA
"4316","HGDP00771",NA
"4317","HGDP00772",NA
"4318","HGDP00774",NA
"4319","HGDP00776",NA
"4320","HGDP00777",NA
"4321","HGDP00779",NA
"4322","HGDP00780",NA
"4323","HGDP00781",NA
"4324","HGDP00782",NA
"4325","HGDP00784",NA
"4326","HGDP00786",NA
"4327","HGDP00787",NA
"4328","HGDP00788",NA
"4329","HGDP00790",NA
"4330","HGDP00791",NA
"4331","HGDP00794",NA
"4332","HGDP00795",NA
"4333","HGDP00797",NA
"4334","HGDP00799",NA
"4335","HGDP00800",NA
"4336","HGDP00802",NA
"4337","HGDP00803",NA
"4338","HGDP00804",NA
"4339","HGDP00805",NA
"4340","HGDP00806",NA
"4341","HGDP00807",NA
"4342","HGDP00808",NA
"4343","HGDP00810",NA
"4344","HGDP00811",NA
"4345","HGDP00812",NA
"4346","HGDP00813",NA
"4347","HGDP00814",NA
"4348","HGDP00815",NA
"4349","HGDP00817",NA
"4350","HGDP00818",NA
"4351","HGDP00819",NA
"4352","HGDP00820",NA
"4353","HGDP00821",NA
"4354","HGDP00822",NA
"4355","HGDP00823",NA
"4356","HGDP00828",NA
"4357","HGDP00832",NA
"4358","HGDP00837",NA
"4359","HGDP00838",NA
"4360","HGDP00843",NA
"4361","HGDP00845",NA
"4362","HGDP00849",NA
"4363","HGDP00854",NA
"4364","HGDP00856",NA
"4365","HGDP00858",NA
"4366","HGDP00859",NA
"4367","HGDP00860",NA
"4368","HGDP00861",NA
"4369","HGDP00862",NA
"4370","HGDP00863",NA
"4371","HGDP00864",NA
"4372","HGDP00865",NA
"4373","HGDP00868",NA
"4374","HGDP00869",NA
"4375","HGDP00870",NA
"4376","HGDP00871",NA
"4377","HGDP00872",NA
"4378","HGDP00873",NA
"4379","HGDP00875",NA
"4380","HGDP00876",NA
"4381","HGDP00877",NA
"4382","HGDP00879",NA
"4383","HGDP00880",NA
"4384","HGDP00881",NA
"4385","HGDP00882",NA
"4386","HGDP00883",NA
"4387","HGDP00884",NA
"4388","HGDP00885",NA
"4389","HGDP00886",NA
"4390","HGDP00888",NA
"4391","HGDP00889",NA
"4392","HGDP00890",NA
"4393","HGDP00891",NA
"4394","HGDP00892",NA
"4395","HGDP00893",NA
"4396","HGDP00894",NA
"4397","HGDP00895",NA
"4398","HGDP00896",NA
"4399","HGDP00897",NA
"4400","HGDP00898",NA
"4401","HGDP00899",NA
"4402","HGDP00900",NA
"4403","HGDP00901",NA
"4404","HGDP00902",NA
"4405","HGDP00904",NA
"4406","HGDP00905",NA
"4407","HGDP00906",NA
"4408","HGDP00907",NA
"4409","HGDP00908",NA
"4410","HGDP00909",NA
"4411","HGDP00910",NA
"4412","HGDP00911",NA
"4413","HGDP00912",NA
"4414","HGDP00913",NA
"4415","HGDP00914",NA
"4416","HGDP00916",NA
"4417","HGDP00917",NA
"4418","HGDP00918",NA
"4419","HGDP00919",NA
"4420","HGDP00920",NA
"4421","HGDP00924",NA
"4422","HGDP00925",NA
"4423","HGDP00926",NA
"4424","HGDP00929",NA
"4425","HGDP00930",NA
"4426","HGDP00931",NA
"4427","HGDP00933",NA
"4428","HGDP00934",NA
"4429","HGDP00935",NA
"4430","HGDP00937",NA
"4431","HGDP00938",NA
"4432","HGDP00939",NA
"4433","HGDP00940",NA
"4434","HGDP00941",NA
"4435","HGDP00942",NA
"4436","HGDP00943",NA
"4437","HGDP00944",NA
"4438","HGDP00945",NA
"4439","HGDP00946",NA
"4440","HGDP00947",NA
"4441","HGDP00948",NA
"4442","HGDP00949",NA
"4443","HGDP00950",NA
"4444","HGDP00952",NA
"4445","HGDP00953",NA
"4446","HGDP00954",NA
"4447","HGDP00955",NA
"4448","HGDP00957",NA
"4449","HGDP00958",NA
"4450","HGDP00959",NA
"4451","HGDP00960",NA
"4452","HGDP00961",NA
"4453","HGDP00962",NA
"4454","HGDP00963",NA
"4455","HGDP00964",NA
"4456","HGDP00965",NA
"4457","HGDP00966",NA
"4458","HGDP00967",NA
"4459","HGDP00968",NA
"4460","HGDP00969",NA
"4461","HGDP00970",NA
"4462","HGDP00971",NA
"4463","HGDP00972",NA
"4464","HGDP00973",NA
"4465","HGDP00974",NA
"4466","HGDP00975",NA
"4467","HGDP00976",NA
"4468","HGDP00977",NA
"4469","HGDP00981",NA
"4470","HGDP00983",NA
"4471","HGDP00984",NA
"4472","HGDP00985",NA
"4473","HGDP00986",NA
"4474","HGDP00992",NA
"4475","HGDP00993",NA
"4476","HGDP00994",NA
"4477","HGDP00995",NA
"4478","HGDP00999",NA
"4479","HGDP01001",NA
"4480","HGDP01006",NA
"4481","HGDP01009",NA
"4482","HGDP01010",NA
"4483","HGDP01013",NA
"4484","HGDP01014",NA
"4485","HGDP01019",NA
"4486","HGDP01021",NA
"4487","HGDP01023",NA
"4488","HGDP01024",NA
"4489","HGDP01027",NA
"4490","HGDP01029",NA
"4491","HGDP01031",NA
"4492","HGDP01033",NA
"4493","HGDP01037",NA
"4494","HGDP01041",NA
"4495","HGDP01043",NA
"4496","HGDP01050",NA
"4497","HGDP01051",NA
"4498","HGDP01053",NA
"4499","HGDP01055",NA
"4500","HGDP01056",NA
"4501","HGDP01057",NA
"4502","HGDP01058",NA
"4503","HGDP01059",NA
"4504","HGDP01060",NA
"4505","HGDP01062",NA
"4506","HGDP01063",NA
"4507","HGDP01064",NA
"4508","HGDP01065",NA
"4509","HGDP01066",NA
"4510","HGDP01067",NA
"4511","HGDP01068",NA
"4512","HGDP01069",NA
"4513","HGDP01070",NA
"4514","HGDP01071",NA
"4515","HGDP01072",NA
"4516","HGDP01073",NA
"4517","HGDP01074",NA
"4518","HGDP01075",NA
"4519","HGDP01077",NA
"4520","HGDP01081",NA
"4521","HGDP01086",NA
"4522","HGDP01087",NA
"4523","HGDP01090",NA
"4524","HGDP01092",NA
"4525","HGDP01094",NA
"4526","HGDP01096",NA
"4527","HGDP01097",NA
"4528","HGDP01099",NA
"4529","HGDP01100",NA
"4530","HGDP01101",NA
"4531","HGDP01102",NA
"4532","HGDP01103",NA
"4533","HGDP01104",NA
"4534","HGDP01149",NA
"4535","HGDP01151",NA
"4536","HGDP01152",NA
"4537","HGDP01155",NA
"4538","HGDP01156",NA
"4539","HGDP01157",NA
"4540","HGDP01161",NA
"4541","HGDP01162",NA
"4542","HGDP01164",NA
"4543","HGDP01166",NA
"4544","HGDP01167",NA
"4545","HGDP01169",NA
"4546","HGDP01171",NA
"4547","HGDP01173",NA
"4548","HGDP01174",NA
"4549","HGDP01177",NA
"4550","HGDP01180",NA
"4551","HGDP01181",NA
"4552","HGDP01182",NA
"4553","HGDP01183",NA
"4554","HGDP01184",NA
"4555","HGDP01185",NA
"4556","HGDP01186",NA
"4557","HGDP01187",NA
"4558","HGDP01189",NA
"4559","HGDP01190",NA
"4560","HGDP01192",NA
"4561","HGDP01193",NA
"4562","HGDP01194",NA
"4563","HGDP01195",NA
"4564","HGDP01196",NA
"4565","HGDP01197",NA
"4566","HGDP01200",NA
"4567","HGDP01201",NA
"4568","HGDP01202",NA
"4569","HGDP01204",NA
"4570","HGDP01205",NA
"4571","HGDP01206",NA
"4572","HGDP01207",NA
"4573","HGDP01208",NA
"4574","HGDP01209",NA
"4575","HGDP01212",NA
"4576","HGDP01213",NA
"4577","HGDP01214",NA
"4578","HGDP01216",NA
"4579","HGDP01217",NA
"4580","HGDP01218",NA
"4581","HGDP01219",NA
"4582","HGDP01220",NA
"4583","HGDP01221",NA
"4584","HGDP01222",NA
"4585","HGDP01224",NA
"4586","HGDP01225",NA
"4587","HGDP01226",NA
"4588","HGDP01227",NA
"4589","HGDP01229",NA
"4590","HGDP01230",NA
"4591","HGDP01231",NA
"4592","HGDP01232",NA
"4593","HGDP01233",NA
"4594","HGDP01234",NA
"4595","HGDP01236",NA
"4596","HGDP01237",NA
"4597","HGDP01238",NA
"4598","HGDP01239",NA
"4599","HGDP01241",NA
"4600","HGDP01243",NA
"4601","HGDP01244",NA
"4602","HGDP01245",NA
"4603","HGDP01247",NA
"4604","HGDP01248",NA
"4605","HGDP01249",NA
"4606","HGDP01251",NA
"4607","HGDP01254",NA
"4608","HGDP01255",NA
"4609","HGDP01256",NA
"4610","HGDP01257",NA
"4611","HGDP01258",NA
"4612","HGDP01259",NA
"4613","HGDP01260",NA
"4614","HGDP01261",NA
"4615","HGDP01262",NA
"4616","HGDP01263",NA
"4617","HGDP01264",NA
"4618","HGDP01265",NA
"4619","HGDP01266",NA
"4620","HGDP01267",NA
"4621","HGDP01268",NA
"4622","HGDP01269",NA
"4623","HGDP01270",NA
"4624","HGDP01271",NA
"4625","HGDP01272",NA
"4626","HGDP01273",NA
"4627","HGDP01275",NA
"4628","HGDP01276",NA
"4629","HGDP01277",NA
"4630","HGDP01279",NA
"4631","HGDP01280",NA
"4632","HGDP01282",NA
"4633","HGDP01283",NA
"4634","HGDP01285",NA
"4635","HGDP01287",NA
"4636","HGDP01288",NA
"4637","HGDP01289",NA
"4638","HGDP01290",NA
"4639","HGDP01291",NA
"4640","HGDP01292",NA
"4641","HGDP01293",NA
"4642","HGDP01294",NA
"4643","HGDP01295",NA
"4644","HGDP01296",NA
"4645","HGDP01298",NA
"4646","HGDP01299",NA
"4647","HGDP01300",NA
"4648","HGDP01301",NA
"4649","HGDP01302",NA
"4650","HGDP01303",NA
"4651","HGDP01304",NA
"4652","HGDP01305",NA
"4653","HGDP01309",NA
"4654","HGDP01310",NA
"4655","HGDP01311",NA
"4656","HGDP01313",NA
"4657","HGDP01316",NA
"4658","HGDP01317",NA
"4659","HGDP01318",NA
"4660","HGDP01319",NA
"4661","HGDP01321",NA
"4662","HGDP01322",NA
"4663","HGDP01326",NA
"4664","HGDP01327",NA
"4665","HGDP01328",NA
"4666","HGDP01329",NA
"4667","HGDP01330",NA
"4668","HGDP01331",NA
"4669","HGDP01332",NA
"4670","HGDP01334",NA
"4671","HGDP01336",NA
"4672","HGDP01337",NA
"4673","HGDP01339",NA
"4674","HGDP01340",NA
"4675","HGDP01341",NA
"4676","HGDP01342",NA
"4677","HGDP01346",NA
"4678","HGDP01347",NA
"4679","HGDP01348",NA
"4680","HGDP01349",NA
"4681","HGDP01351",NA
"4682","HGDP01352",NA
"4683","HGDP01353",NA
"4684","HGDP01354",NA
"4685","HGDP01356",NA
"4686","HGDP01357",NA
"4687","HGDP01358",NA
"4688","HGDP01359",NA
"4689","HGDP01360",NA
"4690","HGDP01361",NA
"4691","HGDP01362",NA
"4692","HGDP01363",NA
"4693","HGDP01366",NA
"4694","HGDP01367",NA
"4695","HGDP01368",NA
"4696","HGDP01369",NA
"4697","HGDP01370",NA
"4698","HGDP01371",NA
"4699","HGDP01372",NA
"4700","HGDP01373",NA
"4701","HGDP01374",NA
"4702","HGDP01375",NA
"4703","HGDP01376",NA
"4704","HGDP01377",NA
"4705","HGDP01378",NA
"4706","HGDP01379",NA
"4707","HGDP01380",NA
"4708","HGDP01381",NA
"4709","HGDP01382",NA
"4710","HGDP01383",NA
"4711","HGDP01384",NA
"4712","HGDP01385",NA
"4713","HGDP01386",NA
"4714","HGDP01387",NA
"4715","HGDP01388",NA
"4716","HGDP01396",NA
"4717","HGDP01397",NA
"4718","HGDP01398",NA
"4719","HGDP01399",NA
"4720","HGDP01400",NA
"4721","HGDP01403",NA
"4722","HGDP01404",NA
"4723","HGDP01405",NA
"4724","HGDP01406",NA
"4725","HGDP01408",NA
"4726","HGDP01411",NA
"4727","HGDP01412",NA
"4728","HGDP01413",NA
"4729","HGDP01415",NA
"4730","HGDP01416",NA
"4731","HGDP01418",NA
"4732","HGDP01419",NA
"4733","HGDP01333",NA
"4734","Armenian222",NA
"4735","Y4",NA
"4736","HGDP00090",NA
"4737","HGDP00569",NA
"4738","altai363p",NA
"4739","NA11200",NA
"4740","HGDP00987",NA
"4741","ND15865",NA
"4742","HGDP01211",NA
"4743","Peru60",NA
"4744","HGDP01417",NA
"4745","TGBS21",NA
"4746","HGDP00932",NA
"4747","NA00726",NA
"4748","Bu5",NA
"4749","Ul5",NA
"4750","mixe0002",NA
"4751","Ayodo_81S",NA
"4752","NA17377",NA
"4753","HGDP00195",NA
"4754","NA21581","MKK"
"4755","Nlk18",NA
"4756","Jordan214",NA
"4757","HGDP01015",NA
"4758","HGDP00887",NA
"4759","HGDP01315",NA
"4760","CHI-007",NA
"4761","NA21490","MKK"
"4762","Sir26",NA
"4763","HGDP01078",NA
"4764","HGDP00449",NA
"4765","HGDP00019",NA
"4766","HGDP01035",NA
"4767","HGDP00737",NA
"4768","HGDP00286",NA
"4769","Igor21",NA
"4770","Utsa22",NA
"4771","HGDP00533",NA
"4772","HGDP01323",NA
"4773","HGDP00526",NA
"4774","NA15202",NA
"4775","SA0722",NA
"4776","HGDP00656",NA
"4777","Nlk3",NA
"4778","mg27",NA
"4779","ALB212",NA
"4780","NorthOssetia5",NA
"4781","Mansi41",NA
"4782","HGDP00157",NA
"4783","HGDP01240",NA
"4784","HGDP01242",NA
"4785","HGDP00798",NA
"4786","iran11",NA
"4787","HGDP00461",NA
"4788","BulgarianB4",NA
"4789","NorthOssetia12",NA
"4790","mixe0042",NA
"4791","lez42",NA
"4792","HGDP00216",NA
"4793","HGDP00338",NA
"4794","HGDP00616",NA
"4795","HGDP01338",NA
"4796","HGDP01223",NA
"4797","SAH41",NA
"4798","IHW9193",NA
"4799","HGDP00530",NA
"4800","HGDP00796",NA
"4801","HGDP01286",NA
"4802","HGDP00903",NA
"4803","M4",NA
"4804","HGDP01047",NA
"4805","Ul31",NA
"4806","iran17",NA
"4807","armenia293",NA
"4808","HGDP01344",NA
"4809","Ayodo_502C",NA
"4810","NA15728",NA
"4811","Mansi79",NA
"4812","K4",NA
"4813","IHW9118",NA
"4814","HGDP01274",NA
"4815","Bu16",NA
"4816","zapo0099",NA
"4817","HGDP01228",NA
"4818","HGDP01306",NA
"4819","HGDP00749",NA
"4820","HGDP01402",NA
"4821","Ale20",NA
"4822","Est375",NA
"4823","HGDP01297",NA
"4824","HGDP01355",NA
"4825","HGDP01012",NA
"4826","HGDP00852",NA
"4827","ND19394",NA
"4828","HGDP01172",NA
"4829","NA15761",NA
"4830","YemeniteJew5433",NA
"4831","HGDP01414",NA
"4832","NA13616",NA
"4833","HGDP00650",NA
"4834","HGDP01199",NA
"4835","Ale32",NA
"4836","mixa0105",NA
"4837","DNK07",NA
"4838","B17",NA
"4839","HGDP01168",NA
"4840","HGDP00552",NA
"4841","HGDP00548",NA
"4842","lez49",NA
"4843","abh100",NA
"4844","HGDP00457",NA
"4845","HGDP01044",NA
"4846","HGDP00956",NA
"4847","AV-21",NA
"4848","HGDP00928",NA
"4849","KD4",NA
"4850","HGDP01250",NA
"4851","HGDP00936",NA
"4852","HGDP01036",NA
"4853","Kor82",NA
"4854","CHI-034",NA
"4855","NA17386",NA
"4856","HGDP01365",NA
"4857","Sam02",NA
"4858","HGDP01079",NA
"4859","HGDP00846",NA
"4860","HGDP00124",NA
"4861","NA13604",NA
"4862","NOR111",NA
"4863","HGDP01028",NA
"4864","HGDP00208",NA
"4865","mg31",NA
"4866","TZ-11",NA
"4867","IraqiJew1771",NA
"4868","I3",NA
"4869","HGDP01191",NA
"4870","Utsa21",NA
"4871","HGDP00660",NA
"4872","HGDP01018",NA
"4873","Nesk_25",NA
"4874","HGDP01308",NA
